Timestamp,Product Title,Variant Title,SKU,Price,Event Type,Quantity,Previous Stock,Current Stock,Product URL
2026-07-30 06:10:46,Jadau Kundan Lotus Earrings Drop with Pearls,Default Title,,1500.0,Sale,1,7,6,https://www.muskanjewel.com/products/jadau-kundan-lotus-earrings-drop-with-pearls?variant=gid://shopify/ProductVariant/53823489671484
2026-07-30 10:55:49,Jadau Kundan floral tika with pearls drops and natural strawberry beads,Default Title,,800.0,Sale,1,10,9,https://www.muskanjewel.com/products/jadau-kundan-floral-tika-with-pearls-drops-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52628688765244
2026-07-30 10:55:49,Jadau kundan sun and moon with pearls,RED,,1300.0,Sale,1,15,14,https://www.muskanjewel.com/products/jadau-kundan-sun-and-moon-with-pearls?variant=gid://shopify/ProductVariant/52887015719228
2026-07-30 11:31:12,Jadau kundan peacock Jhumkas with pearls and natural strawberry beads,Default Title,,3800.0,Sale,1,5,4,https://www.muskanjewel.com/products/jadau-kundan-peacock-jhumkas-with-pearls-and-natural-strawberry-beads-1?variant=gid://shopify/ProductVariant/52626385240380
2026-07-30 11:55:41,Jadau kundan peacock Jhumkas with pearls and natural strawberry beads,Default Title,,3800.0,Sale,3,4,1,https://www.muskanjewel.com/products/jadau-kundan-peacock-jhumkas-with-pearls-and-natural-strawberry-beads-1?variant=gid://shopify/ProductVariant/52626385240380
2026-07-31 01:01:19,Jadau kundan Double layer bangles,2.4,,2750.0,Sold Out,1,1,0,https://www.muskanjewel.com/products/jadau-kundan-double-layer-bangles?variant=gid://shopify/ProductVariant/52878921335100
2026-08-01 04:25:39,Jadau kundan antique polish jhumkas with pearl drops and natural strawberry beads,Default Title,,900.0,Sold Out,1,1,0,https://www.muskanjewel.com/products/jadau-kundan-antique-polish-jhumkas-with-pearl-drops-and-natural-strawberry-beads-1?variant=gid://shopify/ProductVariant/52628406829372
2026-08-01 04:47:03,Jadau kundan jhumkas with pearl drop and natural strawberry beads,Default Title,,1800.0,Sale,1,3,2,https://www.muskanjewel.com/products/jadau-kundan-jhumkas-with-pearl-drop-and-natural-strawberry-beads-2?variant=gid://shopify/ProductVariant/52628407648572
2026-08-01 07:01:19,Jadau kundan long necklace with pearl drop and natural strawberry beads(No earrings),Default Title,,9900.0,Sold Out,3,3,0,https://www.muskanjewel.com/products/jadau-kundan-long-necklace-with-pearl-drop-and-natural-strawberry-beadsno-earrings?variant=gid://shopify/ProductVariant/52628930199868
2026-08-01 07:01:19,Jadau Kundan 2 in 1 reversible multi and full white Mango Necklace with pearl and strawberry beads(No earrings),Default Title,,22800.0,Sold Out,1,1,0,https://www.muskanjewel.com/products/jadau-kundan-2-1-reversible-multi-and-full-white-mango-necklace-with-pearl-and-strawberry-beadsno-earrings?variant=gid://shopify/ProductVariant/52632447385916
2026-08-01 07:15:49,Jadau kundan Navratna bottu mala necklace(without earrings),Default Title,,7400.0,Sale,2,3,1,https://www.muskanjewel.com/products/jadau-kundan-navratna-bottu-mala-necklace?variant=gid://shopify/ProductVariant/52628832551228
2026-08-01 07:20:45,Jadau kundan Long peacock necklace set with pearl motif with matching earrings included,Default Title,,10250.0,Sale,2,3,1,https://www.muskanjewel.com/products/jadau-kundan-long-peacock-necklace-set-with-pearl-motif-with-matching-earrings-included?variant=gid://shopify/ProductVariant/52623664546108
2026-08-01 07:20:45,Jadau Kundan Bottumala necklace with matching earrings included,Default Title,,11500.0,Sold Out,3,3,0,https://www.muskanjewel.com/products/jadau-kundan-bottumala-necklace-with-matching-earrings-included?variant=gid://shopify/ProductVariant/52623635415356
2026-08-01 07:35:38,Jadau kundan pendant Pearls/ Beads mala with natural strawberry beads drop(No Earrings),Default Title,,2000.0,Restock,1,2,3,https://www.muskanjewel.com/products/jadau-kundan-pendant-pearls-beads-mala-with-natural-strawberry-beads-dropno-earrings?variant=gid://shopify/ProductVariant/52982366896444
