Timestamp,Product Title,Variant Title,SKU,Price,Event Type,Quantity,Previous Stock,Current Stock,Product URL
2026-07-20 03:32:18,AD Peacock Long Chain with Earrings,Default Title,1156,2299.0,Sale,1,31,30,https://www.daivik.in/products/ad-peacock-long-chain-with-earrings?variant=gid://shopify/ProductVariant/46076856860894
2026-07-20 04:02:28,Simple Pendant Ruby Green Hasli Necklace with Earrings,Default Title,744,799.0,Sale,1,6,5,https://www.daivik.in/products/simple-pendant-ruby-green-hasli-necklace-with-earrings?variant=gid://shopify/ProductVariant/46583087268062
2026-07-20 04:02:28,Lakshmi Coin Necklace,Default Title,176,1899.0,Sale,1,30,29,https://www.daivik.in/products/lakshmi-coin-necklace-1?variant=gid://shopify/ProductVariant/48448997163230
2026-07-20 04:02:28,Peacock Lakshmi Green Beads Long Haram with Jhumkas,Default Title,1237,5499.0,Sold Out,1,1,0,https://www.daivik.in/products/peacock-lakshmi-green-beads-long-haram-with-jhumkas-1?variant=gid://shopify/ProductVariant/46424009212126
2026-07-20 04:18:30,Simple Leaf Invisible Chain,Default Title,377,499.0,Sale,1,21,20,https://www.daivik.in/products/simple-leaf-invisible-chain?variant=gid://shopify/ProductVariant/48434484150494
2026-07-20 04:18:30,Palakka Lakshmi Coin Necklace,Default Title,529,1299.0,Sale,1,20,19,https://www.daivik.in/products/palakka-lakshmi-coin-necklace?variant=gid://shopify/ProductVariant/48448997294302
2026-07-20 04:34:59,Flower Pearl Ruby Choker with Earrings,Default Title,739,1299.0,Sale,1,55,54,https://www.daivik.in/products/flower-pearl-ruby-choker-with-earrings?variant=gid://shopify/ProductVariant/47743520768222
2026-07-20 04:34:59,Kids / Adult Kemp Jhumkas,Default Title,1777,799.0,Sale,1,31,30,https://www.daivik.in/products/kids-adult-kemp-jhumkas?variant=gid://shopify/ProductVariant/47821038485726
2026-07-20 04:34:59,Sri Balaji Heritage Choker with Studs,Default Title,841,799.0,Sale,1,27,26,https://www.daivik.in/products/sri-balaji-heritage-choker-with-studs?variant=gid://shopify/ProductVariant/48289643102430
2026-07-20 04:46:59,AD Lakshmi Mesh Necklace with Earrings,Default Title,1267,1099.0,Sale,1,42,41,https://www.daivik.in/products/ad-lakshmi-mesh-necklace-with-earrings?variant=gid://shopify/ProductVariant/46814082760926
2026-07-20 04:46:59,Diamond Look alike Floral Necklace with Earrings,Default Title,1293,599.0,Sale,1,8,7,https://www.daivik.in/products/diamond-look-alike-floral-necklace-with-earrings?variant=gid://shopify/ProductVariant/47058250170590
2026-07-20 05:03:39,Jathi Malli Pink Shade Flower Reusable Gajra,16 Inches String - Full Moolam,3501,2499.0,Sale,1,4,3,https://www.daivik.in/products/jathi-malli-pink-shade-flower-reusable-gajra-16-inches?variant=gid://shopify/ProductVariant/47542602039518
2026-07-20 05:03:39,Moissanite Mesh Bracelet in 3 Colors (Price for each),Green,1770,999.0,Sale,1,17,16,https://www.daivik.in/products/moissanite-mesh-bracelet-in-3-colors-price-for-each?variant=gid://shopify/ProductVariant/47793500094686
2026-07-20 05:19:05,Simple Leaf Invisible Chain,Default Title,377,499.0,Sale,1,20,19,https://www.daivik.in/products/simple-leaf-invisible-chain?variant=gid://shopify/ProductVariant/48434484150494
2026-07-20 05:35:32,Lakshmi Coral Red Set of 6 Bangles,2.6,1503,3299.0,Sale,1,3,2,https://www.daivik.in/products/c?variant=gid://shopify/ProductVariant/45908646854878
2026-07-20 05:35:32,AD Stone Bangles (Price for a Pair),2.6,1579,1499.0,Sale,1,47,46,https://www.daivik.in/products/ad-stone-bangles-price-for-a-pair?variant=gid://shopify/ProductVariant/46401150222558
2026-07-20 05:35:32,Pearl Kemp Pendant Hasli Necklace with Earrings,Default Title,1312,799.0,Sale,1,14,13,https://www.daivik.in/products/pearl-kemp-pendant-hasli-necklace-with-earrings?variant=gid://shopify/ProductVariant/47082104389854
2026-07-20 05:35:32,AD Ruby Pearl Floral Combo,2.6,1906,3199.0,Sale,1,4,3,https://www.daivik.in/products/ad-ruby-pearl-floral-combo?variant=gid://shopify/ProductVariant/48315170914526
